latitude;longitude;logSoil
-14.14;-60.41972222;-0.2006594539932
-5.909722222;-67.59972222;-0.200659458818694
0.219722222;-51.16972222;-0.207608302096047
-10.6;-58.09972222;-0.214670167837066
-9.5;-44.59972222;-0.221848747444884
-0.583333333;-65.78333333;-0.221848749616356
-7.05;-72.65;-0.221848749616356
4.5;-71.5;-0.221848749616356
-4.583333333;-77.93333333;-0.221848749616356
-14.31;-60.15;-0.221848753959301
-13.3;-52.09972222;-0.22184875902607
1.33;-56.84972222;-0.229147978788655
-11.11972222;-42.34972222;-0.22914798983004
-1.149722222;-49.2;-0.236572001944361
-14.18;-51.36972222;-0.23657200793463
0.05;-57.5;-0.236572016171249
-24.67;-47.91972222;-0.244125134422547
-11.35;-40;-0.251811962136438
-6.119722222;-60.45;-0.251811971442748
-16.46972222;-43.38;-0.259637307347251
-21.35;-47.73333333;-0.259637310505756
-17.82972222;-51.5;-0.259637311295383
-15.48972222;-57.59972222;-0.259637312874635
2.67;-51.72972222;-0.267606232134541
-12.85;-41.45;-0.267606234547288
-0.9;-53.22;-0.267606237764284
-14.5;-60.25972222;-0.267606246611024
-14.59;-57.16972222;-0.275724135315752
1.35;-54.27972222;-0.283996647178202
-13.47972222;-61.09972222;-0.283996656365201
-16.59;-40.90972222;-0.283996658035564
-9.199722222;-49.45;-0.292429812831812
-10.92;-59.34972222;-0.292429817941159
-20.75;-49;-0.292429825605179
0.829722222;-56.58;-0.301029984372325
-19.15444444;-48.165;-0.301029989583858
4.5;-71.5;-0.301029995663981
1.35;-54.28333333;-0.301029995663981
-22.55;-50.31666667;-0.301029995663981
4.07;-61.04;-0.301029999138337
-7.829722222;-67.62972222;-0.318758751767051
-11.27972222;-62.25972222;-0.318758757195732
1.45;-49.88972222;-0.318758757195732
-1.1;-69.12972222;-0.318758759005292
-23.19;-53.77;-0.318758759005292
3.48;-63.77972222;-0.318758762624413
-7.75;-60.02;-0.32790213929219
0.09;-51.11972222;-0.337242163597834
-15.3;-53.11;-0.34678747464347
-13.68972222;-57.88972222;-0.346787477538767
-15.18;-57.02;-0.346787479468964
1.33;-52.9;-0.356547314630516
-5.599722222;-43.68;-0.356547325487878
-2.609722222;-55.72;-0.356547333384142
-0.629722222;-64.12;-0.366531544420413
-0.62;-55.54972222;-0.366531554520285
-12.47;-41.45972222;-0.37675069822772
-12.77972222;-38.31972222;-0.376750703397893
-0.4;-51.79972222;-0.387216139043245
-15.90888889;-47.83333333;-0.387216143280265
-11.3;-57.84972222;-0.397939999986148
-1.62;-61.61972222;-0.397940006500565
1.05;-55.86666667;-0.397940008672038
-19.95444444;-48.6875;-0.397940008672038
4.566666667;-70.93333333;-0.397940008672038
4.5;-71.5;-0.397940008672038
-5.9;-63.38;-0.397940016272191
0.3;-69.34972222;-0.397940018443664
2.579722222;-63.41972222;-0.397940018443664
-1.539722222;-57.72;-0.408935396314228
-2.859722222;-61;-0.408935396314228
-2.069722222;-60.11972222;-0.40893540076853
-1;-49;-0.408935402995681
1.889722222;-60.00972222;-0.420216394240148
0.43;-61.9;-0.42021640452607
-23.5;-55;-0.42021640452607
-7.05;-41.25;-0.431798272411698
-0.5;-62.86972222;-0.431798279454312
-7.269722222;-34.84972222;-0.443697485962604
0.97;-51.11;-0.443697485962604
-6.75;-41.63;-0.455931942000469
-15.5;-42.77972222;-0.455931942000469
-4.929722222;-43.2;-0.455931965576455
-3.13;-69.56972222;-0.455931968058138
-13.34;-56.04972222;-0.481486057490025
-5.63;-48.09972222;-0.481486060122112
-12.82972222;-59.27;-0.494850010822732
-12.6;-62.09;-0.494850016251413
-6.65;-58.84;-0.494850024394435
-7.389722222;-39.34;-0.508638303363827
1.779722222;-67.27972222;-0.522878752518579
1.87;-57.43;-0.537601994613208
-8.76;-61.97972222;-0.537601994613208
-12.22972222;-43.93972222;-0.537602000603477
-13.81;-60.18;-0.552841964004626
4.63;-60.66972222;-0.552841970208833
-10.72;-56.75;-0.552841974861988
-11.27972222;-48.91972222;-0.552841974861988
-9.819722222;-64.16972222;-0.552841977964091
-6.849722222;-63.72;-0.568636227798522
-4.869722222;-42.25;-0.568636234232515
3.549722222;-63.13;-0.585026652029182
-28.82972222;-54.83;-0.585026655369909
-8.369722222;-66.04;-0.602059987853607
1.83;-61.33;-0.602059991327962
2.829722222;-63.68;-0.602059994802318
0.25;-66.8;-0.602059994802318
-7.449722222;-73.77972222;-0.602059998276674
-9.399722222;-54.86972222;-0.619788747431032
-1.299722222;-65.41972222;-0.619788754669273
-4.159722222;-40.75;-0.619788754669273
-12.85;-44.9;-0.619788754669273
-15.94972222;-45.88972222;-0.619788754669273
-15.72;-54.09972222;-0.638272152652986
-0.779722222;-67.02972222;-0.638272169647118
0.7;-65.09972222;-0.638272169647118
-0.91;-48.81972222;-0.638272169647118
-2.549722222;-69.31972222;-0.657577317203728
0.25;-59.72;-0.657577325099991
-18.52;-48.02;-0.677780694925736
-6.8;-44.45;-0.677780703198012
-1.779722222;-55.47;-0.67778070733415
-19;-47.5;-0.67778070733415
-6.9;-70.06972222;-0.698969997821602
-19.32972222;-48.11972222;-0.698970002164546
-10.89;-64.80972222;-0.698970006507491
-4.4;-55.9;-0.721246403618692
-8.449722222;-48.33;-0.721246408190213
0.059722222;-67.02972222;-0.7447274900712
-4.719722222;-61.27;-0.769551078621726
2.059722222;-67.41972222;-0.769551078621726
-6.25;-65.91972222;-0.76955108884042
1.419722222;-68.62;-0.795880017344075
-13.68;-41.27;-0.795880017344075
1.82;-56.88;-0.795880028201437
-11.97;-60.95;-0.795880028201437
1.35;-69.5;-0.823908743839615
2.829722222;-63.63;-0.853871967423865
-8.579722222;-61.18;-0.88605665103389
0.929722222;-61;-1.04575750021166
-3.8997;-73.4775;-0.403639535078843
-3.8997;-73.4775;-0.467846992485369
-3.8997;-73.4775;-1.39948602262351
-3.6144;-73.2997;-0.927429706859067
-3.6144;-73.2997;-0.105617993265007
-3.6144;-73.2997;0.19417855547363
-3.6144;-73.2997;-0.368729034403005
-3.6144;-73.2997;0.106985368779324
-3.6144;-73.2997;-0.507747912766956
-3.6144;-73.2997;-0.293532206021932
-3.6144;-73.2997;-0.112583268509366
-3.6144;-73.2997;-0.29478054022326
-3.6144;-73.2997;-0.513040511466441
-3.6144;-73.2997;-0.446324479815342
-3.6144;-73.2997;0.253473626044729
-3.6144;-73.2997;-0.00491934229614375
-4.4455;-73.5859;-0.715071908235287
-4.4455;-73.5859;-0.891949172006088
-4.4455;-73.5859;-0.808360954936281
-4.4455;-73.5859;-0.987111050950817
-4.4455;-73.5859;-1.15104533945801
-4.4455;-73.5859;-0.817581906323198
-4.4455;-73.5859;-0.867355973030813
-4.4455;-73.5859;-0.954139974628312
-4.4455;-73.5859;-0.893984467955171
-4.4455;-73.5859;-0.575796620693698
-4.4455;-73.5859;-1.40385032614614
-4.4455;-73.5859;-0.9486570358239
-4.4455;-73.5859;-0.722952488725562
-4.4455;-73.5859;-0.748748188828042
-4.4455;-73.5859;-0.96258810495879
-4.4455;-73.5859;-0.745740642204123
-4.4455;-73.5859;-0.972201828523966
-4.4455;-73.5859;-0.6167372608945
-3.6036;-72.9031;-0.787093296032474
-3.6036;-72.9031;-0.832436655416451
-3.6036;-72.9031;-0.656954027003984
-3.6036;-72.9031;-0.534629068016443
-3.6036;-72.9031;-0.798954848696074
-3.6036;-72.9031;-0.872265600644062
-3.6036;-72.9031;-0.957351722752795
-3.6036;-72.9031;-0.958584029385538
-3.6036;-72.9031;-0.914023696057045
-3.6036;-72.9031;-0.371310341882524
-3.6036;-72.9031;-0.564017059193242
-3.6036;-72.9031;-0.657789802346828
-3.4939;-72.0344;-0.755502187479129
-3.4939;-72.0344;-0.808033838966137
-3.4939;-72.0344;-0.954074032823225
-3.4939;-72.0344;-0.709438139016484
-3.4939;-72.0344;-0.539978619305069
-3.4939;-72.0344;-0.513829886808217
-3.4939;-72.0344;-0.742718109905421
-3.4939;-72.0344;-0.882951451754712
-3.4939;-72.0344;-1.01467440443435
-3.4939;-72.0344;-0.963283332534108
-3.4939;-72.0344;-0.897017906526404
-3.4939;-72.0344;-0.838954927386967
-3.4939;-72.0344;-0.788920686623312
-3.1667;-72.8667;0.113406385513238
-3.1667;-72.8667;-0.754995450346556
-3.1667;-72.8667;-0.177851313883331
-3.1667;-72.8667;-0.208774476073312
-3.1667;-72.8667;-0.120112479337721
-3.8755;-73.081;-1.14932824081232
-3.8755;-73.081;-0.655452783537457
-3.8755;-73.081;-0.956745137662505
-3.8755;-73.081;-0.637591947909238
-3.8755;-73.081;-0.954650686550917
-3.8755;-73.081;-0.821053716130174
-3.8755;-73.081;-0.766900732793175
-3.8755;-73.081;-0.455862227203135
-3.8755;-73.081;-0.972060043048337
-3.8755;-73.081;-0.391772702224376
-3.8642;-73.0438;-0.912495742685076
-3.8642;-73.0438;-0.701106861226615
-3.8642;-73.0438;-0.923299101503588
-3.8445;-73.3713;-0.919369772534687
-3.8445;-73.3713;-0.890856903912765
-3.8445;-73.3713;-0.209782661590053
-4;-73.45;-0.417102620968757
-4;-73.45;-0.954650686550917
-4;-73.45;-1.29723540935244
-4;-73.45;-0.718757712330684
-4;-73.45;-0.695621341159021
-4;-73.45;-0.178680499800003
-4;-73.45;0.648268506717805
-4;-73.45;0.589266343386211
-4;-73.45;0.0609008618170066
-4;-73.45;0.636890670612632
-4;-73.45;0.544269439434215
-4;-73.45;0.820059258312527
-4;-73.45;0.292405908787567
-4;-73.45;0.619912075825494
-4;-73.45;-0.113641590105022
-4;-73.45;0.311284399676123
-4;-73.45;0.320184907303336
-4;-73.45;0.525610795797434
-4;-73.45;0.159743386308959
-4.0733;-73.46;0.389324117705156
-4.0733;-73.46;0.273194471598699
-4.0733;-73.46;0.235108792002947
-4.0733;-73.46;-0.235329475744418
-4.0733;-73.46;0.304245188741339
-4.0733;-73.46;0.118543035535363
-4.0733;-73.46;0.0988686058266905
-4.0733;-73.46;0.227408606090867
-4.0733;-73.46;-0.0496991795677901
-3.912;-73.3712;-0.430986600210111
-3.912;-73.3712;-0.699670791113284
-3.1438;-72.3875;-0.467046562354394
-3.1438;-72.3875;-0.565670349542212
-3.1316;-72.3882;-0.703833147963566
-3.1316;-72.3882;-0.37733091632505
-3.1242;-72.3889;-0.62516252282005
-3.1242;-72.3889;-0.399563264184891
-3.0948;-72.3901;-0.426592213830548
-3.0948;-72.3901;-0.484866648913197
-3.0948;-72.3901;0.378788353638623
-3.0948;-72.3901;0.271814788372597
-3.0772;-72.3918;-0.160298944681978
-3.0772;-72.3918;-0.0580048856716274
-3.0772;-72.3918;-0.0458471652220412
-3.1448;-72.4018;-0.514905941877485
-3.1448;-72.4018;-0.55583098394498
-3.1469;-72.4267;-0.552325056492027
-3.1469;-72.4267;-0.382847678210153
-3.1473;-72.4308;0.109306022785113
-3.1473;-72.4308;-0.28563905014389
-3.1473;-72.4308;-0.199113180796446
-3.1473;-72.4308;0.343490121443974
-3.1499;-72.4671;0.959802946115569
-3.1499;-72.4671;0.578714310636996
-3.1499;-72.4671;-0.306531506809285
-3.1499;-72.4671;-0.541073917403799
-3.1504;-72.4763;0.306299095421028
-3.1504;-72.4763;0.26169392183672
-3.1523;-72.503;1.13903460353859
-3.1523;-72.503;0.689545212989785
-3.153;-72.5111;0.0624605027809376
-3.153;-72.5111;0.287528986841667
-3.1543;-72.544;0.724138626348484
-3.1554;-72.5502;0.0351390947418368
-3.1554;-72.5502;-0.498549391517363
-4.5381;-73.6337;0.00164511115788332
-4.5381;-73.6337;0.346258904099294
-4.5381;-73.6337;0.0981332991850196
-4.5381;-73.6337;-0.100358992360505
-4.5381;-73.6337;0.557947816569747
-4.5381;-73.6337;-0.127861112786714
-4.5381;-73.6337;0.15850516787071
-4.5381;-73.6337;-0.158398293959022
-4.5381;-73.6337;-0.208309706694571
-4.5381;-73.6337;0.102933004032696
-4.5381;-73.6337;0.627356174278555
-4.5381;-73.6337;-0.28731488293351
-4.5381;-73.6337;-0.06479437076893
-4.5381;-73.6337;0.329957095101482
-4.5381;-73.6337;0.465018277804165
-4.5381;-73.6337;-0.332393367679957
-4.5381;-73.6337;-0.359093550055547
-4.5381;-73.6337;-0.152923425521027
-4.5381;-73.6337;-0.334981271060587
-4.5381;-73.6337;-0.297899858088088
-4.53;-73.642;-0.419631200869272
-4.53;-73.642;-0.620490866730014
-4.53;-73.642;-0.499348671546704
-4.53;-73.642;-0.32781116689964
-4.53;-73.642;-0.293621486355691
-3.9952;-73.4048;0.674267934380677
-3.9952;-73.4048;0.945573690732648
-3.9952;-73.4048;1.22909651275576
-3.9905;-73.4155;-0.873835542788772
-4.0867;-73.1189;-0.343318841807439
-4.0867;-73.1189;-0.315904625696895
-4.0867;-73.1189;-0.205417608059082
-4.0867;-73.1189;-0.284688715373361
-4.0867;-73.1189;-0.191412852594786
-4.0867;-73.1189;-0.373432818684408
-4.0867;-73.1189;-0.505505576870596
-4.0867;-73.1189;-0.335143465476579
-4.0867;-73.1189;-0.0976222370638983
-4.0867;-73.1189;-0.313787967459513
-4.0867;-73.1189;-0.425325243165828
-4.0867;-73.1189;0.0087892454080484
-4.0867;-73.1189;-0.350378756202407
-4.0867;-73.1189;-0.355645280796063
-4.1542;-73.0888;-0.0604205104216881
-4.1542;-73.0888;0.655536927830847
-4.1542;-73.0888;1.07431950707769
-4.1532;-73.1337;-0.569958501930326
-4.1532;-73.1337;-0.554814566602139
-4.1532;-73.1337;-0.604971105275259
-3.7782;-73.4459;0.945865426574953
-3.7782;-73.4459;1.15462410357876
-3.7782;-73.4459;1.54542868854042
-3.7782;-73.4459;0.963840351945171
-3.7782;-73.4459;1.29393802675823
-3.7782;-73.4459;0.926349569202578
-3.7782;-73.4459;1.31849004112929
-3.7782;-73.4459;0.709370466548668
-3.7782;-73.4459;0.441874059047697
-3.7782;-73.4459;0.572885448658064
-3.7782;-73.4459;1.0196487870858
-3.7782;-73.4459;1.01392328121864
-3.7782;-73.4459;1.07106715023156
-3.7782;-73.4459;1.15608036068585
-3.7782;-73.4459;0.556143638883603
-3.7782;-73.4459;0.083763390186032
-3.7782;-73.4459;0.641378844105651
-3.7782;-73.4459;1.19698563161414
-3.7782;-73.4459;0.632060800629369
-3.95;-73.4167;-0.325105973488808
-3.95;-73.4167;-0.537149616089429
-3.95;-73.4167;0.392197779590183
-3.95;-73.4167;-0.930580702263306
-4.1962;-73.34786;-0.0103674966984067
-4.19125;-73.34934;-0.1503104064098
-4.19125;-73.34934;-0.620756803898953
-4.1796;-73.35216;-0.322468313567876
-4.1796;-73.35216;0.0767752251398729
-4.19318;-73.35597;0.327026755631038
-4.19318;-73.35597;-0.491256108835457
-4.16864;-73.35669;0.359576748214211
-4.16864;-73.35669;0.0278884802994757
-4.19217;-73.36948;-0.0551855065935081
-4.19217;-73.36948;-0.732198548290905
-4.1908;-73.38165;-0.3820078994911
-4.1908;-73.38165;-0.52063274468547
-4.18969;-73.38855;-0.395332626614444
-4.1898;-73.39439;-0.593959363174677
-4.18679;-73.40344;-0.504026550142377
-4.18679;-73.40344;-0.343448994031398
-4.18679;-73.40344;-0.820792647272151
-4.18532;-73.41063;-0.593638753389624
-4.18552;-73.41323;-0.309511733664747
-4.18552;-73.41323;-0.647047207746075
-4.18552;-73.41323;-0.616602646157412
-4.18133;-73.43594;-0.875740692398673
-4.18133;-73.43594;-0.438349501185195
-0.6753;-76.3894;0.589219181129205
-0.6753;-76.3894;0.932850103279319
-0.6753;-76.3894;0.0666530610944997
-0.6661;-76.3708;0.444143628064843
-0.6661;-76.3708;0.547019419159467
-0.6661;-76.3708;0.969129420892476
-0.6664;-76.4019;1.12912474755002
-0.6664;-76.4019;1.1721422034214
-0.6664;-76.4019;0.810330027940697
-0.7547;-76.4319;0.900520146361715
-0.7547;-76.4319;1.23383551068675
-0.7547;-76.4319;1.16264233269049
-0.7461;-76.4436;1.49391266791166
-0.7461;-76.4436;1.33353876133619
-0.7461;-76.4436;0.784922373312585
-0.7081;-76.4769;1.23888312211718
-0.7081;-76.4769;1.25012494954321
-0.7081;-76.4769;1.28005952342005
-0.7197;-76.4661;1.49969852791384
-0.7197;-76.4661;1.42251436108574
-0.7197;-76.4661;1.38198273754231
-0.6258;-76.4608;0.0322050066988205
-0.6258;-76.4608;1.3693626467779
-0.6258;-76.4608;0.949714374752478
-0.6425;-76.4636;0.644456334614184
-0.6425;-76.4636;0.941809199849143
-0.6425;-76.4636;0.195258312305374
-0.5439;-76.5208;1.07599539504607
-0.5439;-76.5208;1.11136821923065
-0.5439;-76.5208;1.1064854523839
-0.5578;-76.5175;0.735903134150315
-0.5578;-76.5175;1.3088140871429
-0.5578;-76.5175;1.37831256714622
-0.6031;-76.4914;0.145342445641042
-0.6031;-76.4914;1.10002571113551
-0.6031;-76.4914;1.11418291321415
-0.6033;-76.475;1.23593766447074
-0.6033;-76.475;0.840320134511454
-0.6033;-76.475;0.516918748268929
-0.735;-76.4533;0.765466696498109
-0.735;-76.4533;1.09769546634513
-0.735;-76.4533;1.29987951452604
-0.6594;-76.3553;0.28294786876237
-0.6594;-76.3553;0.720682558101581
-0.6594;-76.3553;0.29409914425958
-0.6433;-76.3558;0.671860775913436
-0.6433;-76.3558;-0.101550721960501
-0.6433;-76.3558;0.417129970991259
-0.6881;-76.4042;0.477530312471714
-0.6881;-76.4042;0.579708295654745
-0.6881;-76.4042;0.275995337706589
-0.5808;-76.5053;0.909919654063378
-0.5808;-76.5053;1.21782465352893
-0.5808;-76.5053;1.02316604413605
-0.5731;-76.5214;1.26032751755224
-0.5731;-76.5214;1.33416884820432
-0.5731;-76.5214;0.297321512502267
-0.6989;-76.4231;0.871063759916037
-0.6989;-76.4231;0.268473204422849
-0.6989;-76.4231;0.965688054012618
-0.6847;-76.4267;-0.0855186909724369
-0.6847;-76.4267;0.452131601109051
-0.6847;-76.4267;0.765485930847135
-0.6758;-76.4422;0.199705421638539
-0.6758;-76.4422;0.320030455964244
-0.6758;-76.4422;1.0802742626023
-0.6586;-76.45;-0.0271364765369008
-0.6586;-76.45;0.21159794740484
-0.6586;-76.45;-0.0293638391230046
-0.6925;-76.4478;0.823718287747337
-0.6925;-76.4478;0.850991114732265
-0.6925;-76.4478;-0.129464672631964
-0.6944;-76.4711;1.05083617795382
-0.6944;-76.4711;1.04441995894545
-0.6944;-76.4711;1.25719844535591
-0.6847;-76.4147;1.37196148263688
-0.6847;-76.4147;0.709611660128418
-0.6847;-76.4147;1.12736821626731
-0.6792;-76.3789;0.865805704424982
-0.6792;-76.3789;0.44727255985819
-0.6792;-76.3789;-0.192278482496909
-0.6106;-76.4602;1.1754050858626
-0.6106;-76.4602;0.61220820180682
-0.6106;-76.4602;1.20262364817987
-0.6076;-76.4572;1.19271354432529
-0.6076;-76.4572;0.937274214603385
-0.6076;-76.4572;1.24547558710601
-0.6025;-76.4554;1.22563887377444
-0.6025;-76.4554;1.04297296314373
-0.6025;-76.4554;1.02976426398925
-0.6706;-76.4372;-0.351891443157747
-0.6706;-76.4372;0.743662363577767
-0.6706;-76.4372;0.333381691481429
-0.6658;-76.4301;-0.378751084910525
-0.6658;-76.4301;1.29367697394977
-0.6658;-76.4301;-0.0716574150770589
-0.6658;-76.4301;-0.155614761514147
-0.6637;-76.4297;1.00352927014343
-0.6637;-76.4297;1.06830994645015
-0.6637;-76.4297;1.23417697489063
-0.632861111;-76.44955556;1.40711241203753
-0.637566667;-76.45211667;-0.16578222092123
-0.637566667;-76.45211667;1.14656886242688
-0.645166667;-76.45683333;1.15005511811469
-0.645166667;-76.45683333;1.20589816511608
-0.649616667;-76.45745;1.17635623015637
-0.65835;-76.46218333;0.128560994231347
-0.65835;-76.46218333;0.855102609055483
-0.6641;-76.46361667;0.634526040607056
-0.665966667;-76.46498333;1.41850213789424
-0.676233333;-76.4694;0.917533086849193
-0.676233333;-76.4694;1.43423744809461
-0.676233333;-76.4694;0.542170798738971
-0.673633333;-76.46996667;0.100685906238557
-0.69545;-76.47846667;1.14491135478617
-0.69545;-76.47846667;1.03920273528682
-0.69545;-76.47846667;1.4743018679062
-0.69915;-76.47995;1.28876312941999
-0.7022;-76.47995;1.39365291835816
-0.7022;-76.47995;1.36523497323198
-4.35;-73.1667;-0.725512639330719
-4.35;-73.1667;-0.889338569701056
-4.35;-73.1667;-0.715382178554613
-4.3833;-73.1167;0.834659778973971
-4.3833;-73.1167;0.520573977364736
-4.3833;-73.1167;1.05507622344423
-3.2645;-72.0043;-0.264963358939445
-3.2645;-72.0043;-0.407460432856463
-3.2645;-72.0043;0.103387688887918
-3.2645;-72.0043;0.163790268789715
-3.2645;-72.0043;0.413362878245233
-3.2645;-72.0043;-0.156851670168725
-3.2645;-72.0043;-0.131344894781988
-3.2645;-72.0043;0.475932067776461
-3.2645;-72.0043;0.997049190154295
-3.2645;-72.0043;0.461149098532848
-3.273;-72.017;-0.259257262289344
-3.273;-72.017;-0.0897168050063804
-3.273;-72.017;0.0416710229283046
-3.2727;-72;-0.292889331620211
-3.2727;-72;-0.42355792473936
-3.2727;-72;-0.458515151730746
-3.274;-72.0049;-0.124253813791403
-3.274;-72.0049;-0.084614253993632
-3.274;-72.0049;-0.121463225618728
-3.3017;-72.0057;-0.627505956252019
-3.3017;-72.0057;-0.609964764679971
-3.3017;-72.0057;-0.366724349322706
-3.3017;-72.0057;-0.561817166401018
-3.3017;-72.0057;-0.365641598700302
-3.3017;-72.0057;-0.571270788314735
-3.3017;-72.0057;-0.534848305291096
-3.3017;-72.0057;-0.595589307501032
-3.3017;-72.0057;-0.539097853391435
-3.17684;-72.00291;-0.0923995822216777
-3.17684;-72.00291;-0.627848383210514
-3.18037;-72.0069;-0.433518405288821
-3.18037;-72.0069;-0.570584257445227
-3.17344;-72.00895;-0.274049047874802
-3.17344;-72.00895;-0.265546248213573
-3.18252;-72.01015;-0.478857336606312
-3.18252;-72.01015;-0.52525534185511
-3.16996;-72.01358;-0.307490969908583
-3.16996;-72.01358;-0.124232463933066
-3.16996;-72.01358;-0.314855598576338
-3.16996;-72.01358;0.138802044203616
-3.18927;-72.01669;0.0388108957323581
-3.19068;-72.01873;-0.443459609625813
-3.19278;-72.02116;-0.417088282942199
-3.16157;-72.02686;0.0185215886520433
-3.16157;-72.02686;-0.265737045356019
-3.16157;-72.02686;-0.275395198261615
-3.15889;-72.03111;-0.376273435182276
-3.15889;-72.03111;-0.190841333040782
-3.15889;-72.03111;-0.191674323641071
-3.156;-72.0357;-0.218125832982216
-3.156;-72.0357;0.0085125521018784
-3.15521;-72.03766;-0.287334454488114
-3.15521;-72.03766;0.24313046317118
-3.14876;-72.04881;0.0290886652575709
-3.14876;-72.04881;0.380654522542612
-3.14876;-72.04881;-0.184422457534022
-3.14876;-72.04881;-0.189260869893253
-3.14792;-72.05357;-0.0133234650106788
-3.14792;-72.05357;0.28787456866199
-3.14792;-72.05357;0.16673627262215
-3.14792;-72.05357;0.765277643092279
-3.14238;-72.0652;0.241783464761865
-3.14238;-72.0652;0.144979747629892
-3.14238;-72.0652;0.16570150999738
-3.14238;-72.0652;-0.00746526812998334
-3.13603;-72.07573;-0.322683116896929
-3.13603;-72.07573;0.223194416734592
-3.13469;-72.078;-0.0843894949433178
-3.13469;-72.078;-0.271798262271076
-3.13196;-72.08304;0.106959469308405
-3.13196;-72.08304;-0.141682145847538
-3.12833;-72.08899;-0.413619473220207
-3.12833;-72.08899;-0.144261218946231
-3.12833;-72.08899;0.334509003164341
-3.12833;-72.08899;-0.175154685202418
-3.12833;-72.08899;0.0512531960664515
-3.11938;-72.10419;0.0574244982511353
-3.11938;-72.10419;0.260179870741464
-3.11938;-72.10419;0.0285247030195898
-3.11938;-72.10419;0.0281471368465756
-3.1185;-72.10608;0.335547200306556
-3.1185;-72.10608;-0.15538741942218
-3.1185;-72.10608;0.158896398467849
-3.11259;-72.11707;-0.256492804985511
-3.11259;-72.11707;-0.994403039177813
-0.9723;-76.2201;0.376895050110746
-0.9723;-76.2201;0.826608192471435
-0.9723;-76.2201;0.202742188504858
-0.9042;-76.2191;1.16188887906969
-0.9042;-76.2191;1.06301379999181
-0.9042;-76.2191;1.19780609563782
-1.0236;-76.1869;0.369211533931376
-1.0236;-76.1869;0.69160358437594
-1.0236;-76.1869;0.624687294653737
-1.0665;-76.2155;0.0716169449693006
-1.0665;-76.2155;1.04846175228107
-1.0665;-76.2155;0.315264714732358
-0.9192;-76.2168;0.388128642108651
-0.9192;-76.2168;0.925317582195402
-0.9192;-76.2168;0.897679350099601
-0.8837;-76.2189;0.840373838427338
-0.8837;-76.2189;1.07783508234454
-0.8837;-76.2189;1.05552362597748
-0.9426;-76.2346;-0.156297228846523
-0.9426;-76.2346;0.155498581082943
-0.9426;-76.2346;0.0265775451863931
-0.8762;-76.2462;1.13590222014889
-0.8762;-76.2462;1.04011525142992
-0.8762;-76.2462;0.912900193271003
-0.8728;-76.2421;0.0404628941704694
-0.8728;-76.2421;0.977146471321282
-0.8728;-76.2421;-0.243517265857271
-0.8806;-76.2262;-0.14524425048934
-0.8806;-76.2262;0.6466245926151
-0.8806;-76.2262;1.34148961396063
-0.8567;-76.2651;-0.136028573080694
-0.8567;-76.2651;0.500597929840297
-0.8567;-76.2651;1.30023345074497
-0.8664;-76.2758;1.15152696287026
-0.8664;-76.2758;1.04589356918255
-0.8664;-76.2758;1.14724157545451
-1.0091;-76.184;0.467367140999249
-1.0091;-76.184;0.189814936255544
-1.0091;-76.184;0.582804068285796
-0.8906;-76.2229;0.915431480565227
-0.8906;-76.2229;0.91923247169191
-0.8906;-76.2229;0.174255174185274
-0.955;-76.2248;-0.376267853433369
-0.955;-76.2248;-0.213086921953904
-0.955;-76.2248;0.566734121485601
-1.0355;-76.1849;0.439893581455152
-1.0355;-76.1849;1.23076317529162
-1.0355;-76.1849;-0.0909084664989214
-1.0478;-76.1964;0.0579725335261638
-1.0478;-76.1964;0.587102736772669
-1.0478;-76.1964;0.902900715451283
-1.0458;-76.1503;0.534855157404632
-1.0458;-76.1503;0.0081171086763861
-1.0458;-76.1503;0.401458675306775
-1.0369;-76.1739;1.39610095237836
-1.0369;-76.1739;1.25315570831547
-1.0369;-76.1739;0.540939926930226
-0.9893;-76.2053;-0.603657097830573
-0.9893;-76.2053;-0.505791984086243
-0.9893;-76.2053;0.34560568224774
-0.8508;-76.2939;0.476429370330901
-0.8508;-76.2939;-0.196080752140427
-0.8508;-76.2939;1.22967372398042
-0.8379;-76.3057;1.43261897509908
-0.8379;-76.3057;1.30079347160307
-0.8379;-76.3057;0.366039219790528
-0.7017;-76.4366;1.16101354011628
-0.7017;-76.4366;1.4673395002558
-0.7017;-76.4366;1.15774804697234
-0.9073;-71.5988;-0.879108449202242
-0.9073;-71.5988;-1.17407442577609
-0.9073;-71.5988;-1.2325328897373
-0.9009;-71.6155;-0.646450051624538
-0.9009;-71.6155;-0.722715309996601
-0.9009;-71.6155;-0.928478094780571
-0.888;-71.6032;-0.83805548476251
-0.888;-71.6032;-0.78757941248443
-0.888;-71.6032;-1.10235606500718
-0.867;-71.6309;-0.935702669541323
-0.867;-71.6309;-0.718701005361467
-0.867;-71.6309;-0.9099966573157
-0.9165;-71.5948;-0.207803815736519
-0.9165;-71.5948;0.0620902895658174
-1.1164;-71.582;-0.692061805898626
-1.1164;-71.582;-1.0796778624603
-1.1164;-71.582;-1.08046090548454
-1.1151;-71.5867;-0.83567068599423
-1.1151;-71.5867;-0.742792710308194
-1.1151;-71.5867;-0.922134594712467
-1.091388889;-71.46061111;-1.04600281558236
-1.091388889;-71.46061111;-1.00697237924945
-1.105777778;-71.46275;-1.05914418576783
-1.105777778;-71.46275;-0.745778769674488
-1.111555556;-71.46352778;-0.673630957782164
-1.079722222;-71.46591667;-0.882159886023255
