latitude	longitude	logSoil
-3.3497	-71.9929	0.517497173
-3.3554	-72.0022	0.721422136
-3.3554	-72.0022	0.458114331
-3.3554	-72.0022	0.873876958
-3.3756	-72.0354	1.132639773
-3.3756	-72.0354	1.158109984
-3.3756	-72.0354	1.138497434
-3.3695	-72.0241	0.981041785
-3.3695	-72.0241	1.008825068
-3.3695	-72.0241	1.104894053
-3.3747	-72.0076	1.250561532
-3.3747	-72.0076	1.009796203
-3.3747	-72.0076	0.889839818
-5.0624	-73.8059	-0.688114805
-5.0624	-73.8059	-0.437531997
-5.0624	-73.8059	-0.804228605
-5.0769	-73.8093	-0.556369078
-5.0769	-73.8093	-0.841179135
-5.0769	-73.8093	-0.864603594
-4.8732	-73.6472	-1.128937982
-4.8732	-73.6472	-0.684901306
-4.8732	-73.6472	-1.157133673
-4.9075	-73.5757	0.251086209
-4.9075	-73.5757	-0.698281466
-4.9075	-73.5757	-0.646704977
-4.9016	-73.6375	-0.932850554
-4.9016	-73.6375	-0.811256492
-4.9016	-73.6375	-0.856643313
-11.8792	-71.4092	1.66571058
-11.8792	-71.4092	1.69438788
-11.8792	-71.4092	1.660172988
-11.9041	-71.4022	1.39314993
-11.9041	-71.4022	-0.230869697
-11.9041	-71.4022	0.222696771
-11.9004	-71.3997	0.325077561
-11.9004	-71.3997	0.179672689
-11.9004	-71.3997	0.00216511
-11.8856	-71.358	1.434762395
-11.8856	-71.358	1.470638441
-11.8856	-71.358	1.410284264
-11.8875	-71.3975	1.494250852
-11.8875	-71.3975	1.634037905
-11.8875	-71.3975	1.668439274
-11.888	-71.4067	1.392656312
-11.888	-71.4067	1.531698167
-11.888	-71.4067	1.50990432
-11.8965	-71.4282	1.504271847
-11.8965	-71.4282	1.526168921
-11.8965	-71.4282	1.549512797
-11.8108	-71.4704	0.774516536
-11.8108	-71.4704	1.021351255
-11.8108	-71.4704	1.432555499
-11.795	-71.4796	-0.34651163
-11.795	-71.4796	1.258081759
-11.795	-71.4796	0.154856514
-11.8989	-71.4239	0.028486902
-11.8989	-71.4239	1.193179172
-11.8989	-71.4239	1.384310738
-11.9126	-71.3254	-0.328732004
-11.9126	-71.3254	-0.065508605
-11.9126	-71.3254	0.617530683
-11.9395	-71.2816	0.905905237
-11.9395	-71.2816	0.81405475
-11.9395	-71.2816	-0.059125791
-11.9328	-71.2825	-0.395547106
-11.9328	-71.2825	-0.130294403
-11.9328	-71.2825	-0.594182635
-11.9088	-71.2894	-0.765895748
-11.9088	-71.2894	-0.374499967
-11.9088	-71.2894	-0.143035252
-11.9977	-71.2389	1.62243358
-11.9977	-71.2389	1.465182785
-11.9977	-71.2389	1.504885685
-11.9978	-71.2333	1.309075532
-11.9978	-71.2333	1.226893838
-11.9978	-71.2333	1.59100411
-12.0374	-71.1933	1.17578793
-12.0374	-71.1933	1.295543914
-12.0374	-71.1933	1.348954696
-12.0436	-71.2086	1.373645959
-12.0436	-71.2086	1.359507921
-12.0436	-71.2086	1.380740752
-12.1391	-71.0484	1.530460025
-12.1391	-71.0484	1.103707192
-12.1391	-71.0484	0.828420826
-12.2318	-70.941	1.443536624
-12.2318	-70.941	1.323716683
-12.2318	-70.941	1.454848807
-12.3424	-70.9532	-0.30875439
-12.3424	-70.9532	-0.584374102
-12.3424	-70.9532	-0.460418033
-12.3453	-70.9524	-0.233898385
-12.3453	-70.9524	-0.542947961
-12.3453	-70.9524	-0.142726018
-12.329	-70.9456	1.082669648
-12.329	-70.9456	1.250175412
-12.329	-70.9456	1.433980325
-12.2539	-70.8006	0.603206664
-12.2539	-70.8006	1.102628747
-12.2539	-70.8006	0.497321695
-12.2484	-70.8034	-0.738176093
-12.2484	-70.8034	-0.783115203
-12.2484	-70.8034	-0.791146689
-12.2615	-70.8125	-0.274401944
-12.2615	-70.8125	-0.53988802
-12.2615	-70.8125	-0.510856687
-12.2901	-70.7615	-0.481222354
-12.2901	-70.7615	-0.832062693
-12.2901	-70.7615	-0.71170542
-12.3604	-70.6994	-0.084097851
-12.3604	-70.6994	-0.44563907
-12.3604	-70.6994	-0.519292376
-12.4269	-70.7143	0.641468696
-12.4269	-70.7143	0.354020854
-12.4269	-70.7143	0.717872075
-12.4561	-70.6963	0.496468725
-12.4561	-70.6963	-0.129754158
-12.4561	-70.6963	0.215389295
-12.55	-70.5214	-0.460141404
-12.55	-70.5214	-0.295896385
-12.55	-70.5214	-0.054231291
-12.5676	-70.491	-0.427539574
-12.5676	-70.491	-0.351732114
-12.5676	-70.491	-0.369170934
-12.6647	-70.4688	-0.389225582
-12.6647	-70.4688	-0.668091962
-12.6647	-70.4688	-0.590762142
-12.6282	-70.3672	0.115451657
-12.6282	-70.3672	-0.597038796
-12.6282	-70.3672	-0.439366719
-12.599	-70.2266	1.367899261
-12.599	-70.2266	1.333669617
-12.599	-70.2266	1.278791105
-12.5567	-70.1689	-0.322199646
-12.5567	-70.1689	-0.816729681
-12.5567	-70.1689	-0.824516826
-12.5477	-70.1671	-0.807371621
-12.5477	-70.1671	-0.680865541
-12.5477	-70.1671	-0.617389992
-12.5582	-70.0923	-0.312437485
-12.5582	-70.0923	-0.75929364
-12.5582	-70.0923	-0.48525583
-12.5647	-70.0954	-0.332062191
-12.5647	-70.0954	-0.268795205
-12.5647	-70.0954	-0.74885479
-12.486	-70.1611	-0.67133254
-12.486	-70.1611	0.405845973
-12.486	-70.1611	-0.689088064
-12.55	-70.0974	-0.688408453
-12.55	-70.0974	-0.575525312
-12.55	-70.0974	-0.659068844
-12.5883	-70.0349	0.688358196
-12.5883	-70.0349	-0.384741922
-12.5883	-70.0349	-0.375712151
-12.6317	-69.8979	-0.369386906
-12.6317	-69.8979	-0.57835423
-12.6317	-69.8979	-0.307954632
-12.6298	-69.8451	0.111333223
-12.6298	-69.8451	0.219051538
-12.6298	-69.8451	-0.688640515
-12.5881	-69.4449	-0.374316791
-12.5881	-69.4449	-0.364830653
-12.5881	-69.4449	-0.636029937
-12.3599	-69.2275	-0.247335582
-12.3599	-69.2275	-0.138411431
-12.3599	-69.2275	-0.309171513
-12.3906	-69.3597	-0.338977453
-12.3906	-69.3597	0.46894059
-12.3906	-69.3597	-0.514234738
-6.967706	-75.090107	0.38233349
-6.967706	-75.090107	0.949744216
-6.967706	-75.090107	0.131026774
-6.967706	-75.090107	1.184898179
-6.971121	-75.106629	1.608888054
-6.971121	-75.106629	1.467884285
-6.971121	-75.106629	1.38467949
-6.993675	-75.092565	0.290191988
-6.993675	-75.092565	0.017630112
-6.993675	-75.092565	-0.579592828
-7.091403	-75.040578	-0.504827632
-7.091403	-75.040578	-0.500075673
-7.091403	-75.040578	-0.675507453
-7.089928	-75.056163	1.293246509
-7.089928	-75.056163	0.120096981
-7.089928	-75.056163	0.821154469
-7.1948	-74.952	-0.319886607
-7.1948	-74.952	-0.20342528
-7.1948	-74.952	-0.596701218
-7.1948	-74.952	-0.974464503
-7.1948	-74.952	-1.1271198
-7.1948	-74.952	-1.110642807
-7.2215	-74.946	0.878650744
-7.2215	-74.946	1.390686357
-7.2215	-74.946	1.485018333
-3.95	-74.28	-0.667698599
-3.95	-74.28	-0.94232475
-3.95	-74.28	-0.785707558
-3.4	-74.82	-0.795547866
-3.4	-74.82	-0.874928749
-3.4	-74.82	-0.763181528
-3.28	-74.98	-0.816197648
-3.28	-74.98	-0.841540412
-3.28	-74.98	-0.707146558
-3.05	-75.1	-0.762720015
-3.05	-75.1	-0.759846192
-3.05	-75.1	-0.590860053
-3.02	-75.08	-0.737798208
-3.02	-75.08	-0.819040163
-3.02	-75.08	-0.702918578
-2.78	-75.1	-0.711916894
-2.78	-75.1	-1.073296596
-2.78	-75.1	-0.627306425
-2.67	-75.12	1.250327012
-2.67	-75.12	1.003310681
-2.67	-75.12	0.658702616
-2.68	-75.12	-0.585645575
-2.68	-75.12	-0.62590582
-2.68	-75.12	-0.630928844
-2.68	-75.1	1.180090824
-2.68	-75.1	0.49288674
-2.68	-75.1	0.456988809
-2.72	-75.07	-0.32650349
-2.72	-75.07	-0.47180933
-2.72	-75.07	-0.579950135
-2.75	-75.07	-0.663263213
-2.75	-75.07	-0.689860281
-2.75	-75.07	-0.583458706
-2.75	-75.08	-0.350487947
-2.75	-75.08	-0.369120792
-2.75	-75.08	-0.29448204
-2.85	-75.08	-0.801123521
-2.85	-75.08	-0.46835878
-2.85	-75.08	-0.464809695
-2.83	-75.08	-0.800805293
-2.83	-75.08	-0.897118451
-2.83	-75.08	-0.773982584
-2.9	-75.12	-0.669868571
-2.9	-75.12	-0.957429193
-2.9	-75.12	-0.720154667
-2.92	-75.1	-0.623100555
-2.92	-75.1	-0.678815347
-2.92	-75.1	-0.571392337
-3.12	-75.05	-0.483113946
-3.12	-75.05	-0.343950133
-3.12	-75.05	-0.919302113
-3.12	-75.03	-0.8636338
-3.12	-75.03	-0.816894271
-3.12	-75.03	-0.604246806
-3.27	-75.07	-0.785173376
-3.27	-75.07	-0.744725389
-3.27	-75.07	-0.719242766
-3.25	-75.08	-0.467674063
-3.25	-75.08	-0.461272919
-3.25	-75.08	-0.539964071
-3.25	-75.08	0.596312098
-3.25	-75.08	1.082959521
-3.15	-75.27	0.143652783
-3.15	-75.28	-0.904257159
-3.15	-75.28	-0.791056338
-3.15	-75.28	-0.697545319
-3.02	-75.28	-0.615307413
-3.02	-75.28	-0.785678512
-3.02	-75.28	-0.514327531
-3.05	-75.3	-0.631850739
-3.05	-75.3	-0.703653954
-3.05	-75.3	-0.465887442
-2.98	-75.35	-0.860285149
-2.98	-75.35	-0.728249496
-2.98	-75.35	-0.525745711
-3	-75.37	-0.828177454
-3	-75.37	-0.722948074
-3	-75.37	-0.718688162
-2.9	-75.38	-0.328672538
-2.9	-75.38	0.258049977
-2.9	-75.38	1.177317486
-2.92	-75.38	1.317335527
-2.92	-75.38	1.305035471
-2.92	-75.38	1.102461976
-2.88	-75.42	1.215484185
-2.88	-75.42	1.407969565
-2.88	-75.42	0.657607748
-2.88	-75.42	0.228027476
-2.88	-75.42	0.439714899
-2.88	-75.42	1.340618518
-2.85	-75.43	0.999760257
-2.85	-75.43	0.707852212
-2.85	-75.43	1.307738083
-2.85	-75.45	0.978568534
-2.85	-75.45	0.970770067
-2.85	-75.45	0.591198156
-2.78	-75.42	0.636314733
-2.78	-75.42	0.708210219
-2.78	-75.42	-0.059755663
-3	-75.3	-0.864334438
-3	-75.3	-1.033402957
-3	-75.3	-0.754772609
-2.98	-75.3	-0.657575655
-2.98	-75.3	-0.483132112
-2.98	-75.3	-0.706582889
-3.08	-75.3	0.935134522
-3.08	-75.3	0.619477867
-3.08	-75.3	1.062722392
-3.07	-75.33	-0.793537683
-3.07	-75.33	-0.396143625
-3.07	-75.33	-0.537466637
-3.1	-75.27	-0.697657498
-3.1	-75.27	-0.394119928
-3.1	-75.27	-0.562337405
-3.1	-75.27	-0.565370759
-3.1	-75.27	-0.595431679
-3.1	-75.27	-0.490729917
-3.18	-75.17	-0.684013406
-3.18	-75.17	-0.773102608
-3.18	-75.17	-0.620610901
-3.2	-75.17	-0.376431825
-3.2	-75.17	-0.338446681
-3.2	-75.17	-0.695232482
-3.38	-74.92	-0.68837049
-3.38	-74.92	-0.61537731
-3.38	-74.92	-0.723460117
-3.37	-74.9	-0.776806777
-3.37	-74.9	-0.225434441
-3.37	-74.9	-0.543597526
-3.48	-74.82	-0.469723055
-3.48	-74.82	-0.101378011
-3.48	-74.82	-0.16556713
-3.5	-74.82	-0.426603792
-3.5	-74.82	-0.409594452
-3.5	-74.82	-0.481817941
-3.55	-74.65	-0.714617504
-3.55	-74.65	-0.735153722
-3.55	-74.65	-0.768464412
-3.53	-74.63	-0.740581917
-3.53	-74.63	-0.924281096
-3.53	-74.63	-0.841009469
-3.62	-74.58	-0.665743974
-3.62	-74.58	-0.535865367
-3.62	-74.58	-0.641992441
-3.63	-74.58	-0.761822918
-3.63	-74.58	-0.861522637
-3.63	-74.58	-0.752943613
-3.7	-74.55	-0.824719538
-3.7	-74.55	-0.852975179
-3.7	-74.55	-0.676607632
-3.68	-74.55	-0.70532445
-3.68	-74.55	-0.484569813
-3.68	-74.55	0.078061341
-3.73	-74.47	-1.065817911
-3.73	-74.47	-1.203736243
-3.73	-74.47	-1.103979402
-3.73	-74.47	-0.972643847
-3.73	-74.47	-0.875455566
-3.73	-74.47	-0.967582612
-3.73	-74.43	-0.983850254
-3.73	-74.43	-1.123587365
-3.73	-74.43	-1.030732043
-3.73	-74.42	-0.888217428
-3.73	-74.42	-0.961799685
-3.73	-74.42	-1.179913693
-3.77	-74.37	-0.680604518
-3.77	-74.37	-0.614639997
-3.77	-74.37	-0.657558787
-3.75	-74.38	-0.629555761
-3.75	-74.38	-0.607073687
-3.75	-74.38	-0.732300992
-3.88	-74.3	-0.830170109
-3.88	-74.3	-0.483594683
-3.88	-74.3	-0.834605232
-3.87	-74.3	-0.980752469
-3.87	-74.3	-1.011343374
-3.87	-74.3	-0.793040269
-2.72	-76.63	0.992588243
-2.72	-76.62	0.880799301
-2.68	-76.6	0.401024006
-2.63	-76.62	1.383390474
-2.73	-76.62	0.19401083
-2.77	-76.58	0.258090922
-2.63	-75.63	1.031201451
-2.6	-75.57	-0.465326554
-2.58	-75.57	0.324045946
-2.58	-75.72	0.895953311
-2.6	-75.7	-0.437642377
-2.68	-75.58	0.749610834
-2.67	-75.58	0.468211878
-2.72	-75.48	-0.005656933
-2.7	-75.5	-0.05588474
-2.65	-75.63	1.2095129
-2.73	-76.37	0.041140891
-2.75	-76.37	0.695036004
-2.72	-76.35	-0.372731475
-2.72	-76.33	-0.470303944
-2.7	-76.35	0.013264996
-2.67	-76.3	0.195934052
-2.65	-76.28	0.675313455
-2.67	-76.28	0.163096234
-2.63	-76.28	-0.309449045
-2.62	-76.23	-0.658009578
-2.63	-76.25	-0.760091686
-2.52	-76.15	1.287772947
-2.53	-76.17	1.240339343
-2.53	-76.15	1.075173983
-2.53	-76.18	-0.055370764
-2.48	-76.1	1.162983852
-2.48	-76.08	1.243529346
-2.6	-76.2	-0.502866843
-2.47	-76.07	1.334590832
-2.55	-76.2	-0.33390292
-2.43	-75.88	0.725008784
-2.47	-76.03	1.03682331
-2.48	-76.03	0.427136479
-2.45	-75.87	0.46667
-2.47	-75.9	1.09626648
-2.47	-75.93	0.816774392
-2.5	-76	1.043326952
-2.45	-75.95	0.486394149
-2.47	-75.98	0.562090565
-2.48	-75.98	1.287886892
-2.55	-76.17	-0.323254403
-2.6	-76.2	-0.564748417
-2.52	-76.15	1.099219391
-2.48	-76.12	1.354383588
-2.43	-75.88	0.621869006
-2.5	-76.1	1.227657221
-2.5	-76.07	0.986301705
-2.45	-75.88	-0.147114432
-2.45	-75.9	-0.378091208
-2.45	-75.93	0.664990702
-2.47	-75.95	1.142070819
-2.47	-75.98	1.065986385
-2.47	-76	1.043864951
-2.48	-76.02	1.061101194
-2.47	-76.03	0.815910601
-2.47	-76.05	0.876409177
-2.58	-76.23	-0.426889518
-2.58	-76.25	-0.612941936
-2.65	-76.27	-0.418645264
-2.52	-76.17	1.043690378
-2.63	-76.27	-0.591039275
-2.6	-76.25	-0.419527795
-2.5	-76.12	0.168057747
-2.48	-76.05	1.156710293
-2.55	-76.18	0.173484867
-2.53	-76.18	-0.665742122
-2.62	-76.22	-0.598099011
-2.68	-76.28	0.142065171
-2.68	-76.32	-0.110037471
-2.68	-76.3	0.219455413
-2.7	-76.32	-0.446247416
-2.72	-76.33	-0.065897306
-2.73	-76.33	0.314488603
-2.75	-76.35	-0.506893506
-2.73	-76.4	0.761626122
-3.358944444	-59.86019444	-0.375609053
-3.358583333	-59.86088889	-0.34332744
-3.357972222	-59.86197222	-0.210614777
-3.532138889	-59.83966667	-0.795488794
-3.530333333	-59.84022222	-0.78802064
-3.529083333	-59.84047222	-0.690521362
-3.571083333	-59.51413889	-0.622107345
-3.57175	-59.51636111	-0.622554642
-3.572166667	-59.5185	-0.812130658
-3.517111111	-59.29480556	-0.513232662
-3.518388889	-59.29605556	-0.195920201
-3.52025	-59.298	-0.353112902
-3.091722222	-60.83333333	-1.043939148
-3.089777778	-60.83480556	-0.807983393
-3.089	-60.83544444	-1.123306077
-3.108083333	-60.78797222	-1.215176206
-3.109555556	-60.78877778	-1.20801052
-3.1115	-60.78969444	-1.067553811
-2.897333333	-60.95880556	-1.348483868
-2.897666667	-60.95977778	-0.615240677
-2.898888889	-60.9625	-0.385250734
-2.748777778	-60.93061111	-1.188989072
-2.750166667	-60.93180556	-1.384086407
-2.751805556	-60.93377778	-1.351042128
-3.201111111	-60.66805556	-0.966522271
-3.201722222	-60.67005556	-1.004556354
-3.202083333	-60.67158333	-1.104820567
-3.202416667	-60.43888889	-0.668013803
-3.201944444	-60.44013889	-0.454447526
-3.199916667	-60.4415	-0.848398708
-2.620472222	-60.60958333	-0.953487351
-2.621166667	-60.61244444	-0.712545466
-2.621305556	-60.61369444	-1.12909091
-2.691694444	-59.53966667	-1.080433915
-2.692777778	-59.54161111	-0.573233249
-2.693444444	-59.54319444	-0.927760072
-2.914638889	-59.199	-1.202720366
-2.915277778	-59.20083333	-0.886283776
-2.915888889	-59.20330556	-0.708504201
-2.932777778	-58.91502778	-0.586163994
-2.934222222	-58.91577778	-0.593463621
-2.936888889	-58.91705556	-0.684636664
-3.090027778	-59.06927778	-0.970563773
-3.092361111	-59.06961111	-1.107619403
-3.094083333	-59.06961111	-0.953470261
-3.1335	-59.01686111	-0.692591677
-3.134111111	-59.01908333	-0.618450586
-3.134527778	-59.02030556	-0.843068178
-2.406777778	-60.0385	-1.096506909
-2.408638889	-60.03925	-1.213303698
-2.409305556	-60.03955556	-1.049990785
-1.938166667	-59.46080556	-0.614345798
-1.940194444	-59.46183333	-0.631794314
-1.941555556	-59.4625	-0.765767658
-1.78625	-59.27922222	0.610551879
-1.788416667	-59.28158333	-0.293230381
-1.789166667	-59.28247222	0.792447982
-1.757833333	-59.28672222	-0.451392322
-1.758111111	-59.28780556	-0.272731264
-1.759027778	-59.29066667	-0.23092201
-1.756277778	-59.32180556	-0.616278944
-1.756194444	-59.32358333	-0.743426211
-1.755888889	-59.3265	-0.894770453
-1.799111111	-59.26713889	-0.519131072
-1.799916667	-59.26730556	-0.458837859
-1.802	-59.26802778	0.18260626
-1.799277778	-59.2725	0.091941491
-1.799222222	-59.27361111	-0.116666282
-1.799166667	-59.27458333	-0.7664349
-1.867083333	-59.35161111	-0.798198602
-1.866972222	-59.35261111	-0.534267263
-1.866138889	-59.35552778	-0.596749668
-2.009138889	-59.58383333	-0.790695857
-2.008777778	-59.58744444	-0.679340384
-2.008722222	-59.58819444	-0.73859753
-1.988888889	-59.71169444	-0.756346709
-1.987666667	-59.72541667	-0.702391648
-1.98825	-59.72669444	-0.589069268
-1.996777778	-59.72616667	-1.084419851
-1.995583333	-59.72852778	-1.042654896
-1.994916667	-59.73016667	-0.864138664
-2.011805556	-60.03205556	-0.748886072
-2.013111111	-60.03219444	-1.20619917
-2.015805556	-60.03258333	-1.218693681
-1.826166667	-60.15463889	-0.907057322
-1.823388889	-60.15683333	-0.416444036
-1.822666667	-60.15719444	-0.73322353
-1.439138889	-60.24158333	-0.608256261
-1.438166667	-60.24166667	-0.677767637
-1.436333333	-60.24205556	-0.704046695
-0.161805556	-60.75977778	-0.71982239
-0.163055556	-60.76072222	-0.872952811
-0.165361111	-60.7625	-0.752600371
-0.167444444	-60.82597222	-0.523542935
-0.166638889	-60.82788889	-0.656482336
-0.165611111	-60.83013889	-0.644239991
0.184583333	-60.52638889	-0.593015471
0.1845	-60.52744444	-0.849179022
0.184083333	-60.52841667	-0.71696259
0.218305556	-60.47913889	-0.689933099
0.216944444	-60.47922222	-0.620696695
0.213805556	-60.47983333	-0.507952799
-1.353861111	-60.35341667	-0.49108041
-1.355666667	-60.35555556	-0.509699478
-1.356555556	-60.35661111	-0.889611347
-2.606388889	-60.05416667	-0.67465712
-2.605055556	-60.05419444	-0.396234551
-2.601777778	-60.05441667	-0.623058316
1.4866602	-61.00672108	-0.403488224
1.48666767	-61.01570713	-0.477830663
1.48667538	-61.02469369	-0.569747115
1.48668356	-61.03368104	-0.073775881
1.48668356	-61.03368104	-0.263553295
1.48669164	-61.04266661	-0.262712427
1.47753531	-61.00672823	0.075436769
1.47753531	-61.00672823	-0.110302013
1.47750838	-61.01579919	-0.579284968
1.47762069	-61.02471641	-0.363218395
1.47778203	-61.03396215	-0.428660031
1.47764904	-61.04269146	-0.239865528
1.46862055	-61.00672463	-0.790112063
1.46866236	-61.01580683	-0.610187468
1.46860355	-61.02471575	-0.345980249
1.46874553	-61.03374202	-0.513973742
1.46861878	-61.04273606	-0.767223477
1.45941926	-61.00676175	-0.496791599
1.45950164	-61.01578701	-0.658908834
1.45951143	-61.02475447	-0.648796997
1.45953677	-61.03374874	-0.604337261
1.4595586	-61.04275871	-0.426148833
1.4595586	-61.04275871	-1.113450722
1.45044163	-61.00674819	-0.062631854
1.45044163	-61.00674819	-0.279958488
1.45046301	-61.01579869	-0.55748792
1.45047852	-61.02471145	-0.612055958
1.45050799	-61.03371357	-0.517139594
1.45051128	-61.04269727	-0.484192497
1.4414365	-61.00675157	-0.423471932
1.4414559	-61.01562757	-0.588667651
1.44146681	-61.02465846	-0.713296001
1.44161808	-61.0336246	-0.649277561
1.4414421	-61.04273254	-0.701852765
-2.445972222	-59.78116667	-0.322503099
-2.437222222	-59.78069444	-0.31780301
-2.428888889	-59.78019444	-0.539328218
-2.44975	-59.773	-0.301817213
-2.437694444	-59.77277778	-0.625133078
-2.429638889	-59.77188889	-0.616334416
-2.447333333	-59.76466667	-0.362800676
-2.438	-59.76397222	-0.544325927
-2.430388889	-59.76327778	-0.434570318
-2.448	-59.75563889	-0.170930662
-2.439138889	-59.75511111	-0.260064583
-2.448694444	-59.74775	-0.220259371
-2.439833333	-59.74697222	-0.335697841
-2.432555556	-59.74630556	-0.54557122
-2.408944444	-59.90372222	-0.563231377
-2.4085	-59.91219444	-0.440854047
-2.406027778	-59.92075	-0.453840827
-2.406472222	-59.92994444	-0.35811501
-2.401305556	-59.90269444	-0.354489184
-2.399222222	-59.91130556	-0.195346248
-2.398138889	-59.92019444	-0.079609911
-2.398222222	-59.92888889	-0.27707047
-2.392611111	-59.90186111	0.018504594
-2.389972222	-59.91030556	-0.107425601
-2.39025	-59.91880556	-0.005351291
-2.389305556	-59.92783333	-0.203577217
-2.43075	-59.85411111	-0.536859372
-2.423611111	-59.85177778	-0.597673922
-2.413861111	-59.84855556	-0.613881297
-2.405027778	-59.84552778	-0.641630042
-2.428027778	-59.84480556	-0.32490582
-2.421833333	-59.84211111	-0.474363925
-2.412694444	-59.83916667	-0.615185154
-2.404333333	-59.83688889	-0.426172825
-2.430361111	-59.83686111	-0.454547672
-2.422555556	-59.83408333	-0.369958564
-2.411722222	-59.83019444	-0.215058675
-2.403222222	-59.82713889	-0.367569832
-1.780911111	-59.26950755	0.754348336
-1.780907354	-59.26085146	0.658964843
-1.78092405	-59.25148237	0.133538908
-1.781001868	-59.24280488	-0.065501549
-1.781132384	-59.23350705	-0.537602002
-1.790075525	-59.26942051	-0.494850022
-1.790347944	-59.2607366	0.1430148
-1.790547919	-59.25131548	0.209515015
-1.79070113	-59.24275978	-0.113509275
-1.790876965	-59.23356321	-0.387216143
-1.799533888	-59.26972272	0.238046103
-1.799552284	-59.2607188	-0.055517328
-1.799630636	-59.25151787	-0.455931956
-1.799799584	-59.24241546	-0.236572006
-1.799733444	-59.23360388	-0.236572006
-1.808125658	-59.26967022	0.193124598
-1.808249653	-59.26034026	-0.346787486
-1.808380088	-59.25160706	-0.48148606
-1.808391692	-59.24214828	-0.431798276
-1.808392602	-59.23354662	-0.37675071
-1.81791901	-59.26978134	-0.657577319
-1.817915748	-59.26090999	-0.537602002
-1.818012151	-59.25146588	-0.795880017
-1.818208551	-59.24284183	-0.494850022
-1.818367095	-59.23315078	-0.638272164
-1.828027268	-59.26843793	-0.522878745
-1.827038343	-59.2598368	-0.585026652
-1.827005336	-59.25140302	-0.602059991
-1.827011713	-59.24217027	-0.552841969
-1.827057329	-59.23318566	-0.522878745
-4.376303041	-60.94880347	-0.48148606
-4.376303041	-60.94880347	-0.619788758
-4.376303041	-60.94880347	-0.823908741
-4.376303041	-60.94880347	-0.886056648
-4.383405866	-60.9431855	-0.420216403
-4.383405866	-60.9431855	-0.552841969
-4.383405866	-60.9431855	-0.698970004
-4.383405866	-60.9431855	-0.721246399
-4.390661912	-60.93640907	-0.769551079
-4.390661912	-60.93640907	-0.698970004
-4.390661912	-60.93640907	-0.853871964
-4.390661912	-60.93640907	-0.958607315
-4.396076454	-60.92947187	-0.408935393
-4.396076454	-60.92947187	-0.769551079
-4.396076454	-60.92947187	-0.920818754
-4.396076454	-60.92947187	-1.301029996
-4.401942361	-60.92283583	-0.366531544
-4.401942361	-60.92283583	-0.769551079
-4.401942361	-60.92283583	-1.045757491
-4.401942361	-60.92283583	-1.301029996
-4.387897477	-60.94880104	-0.443697499
-4.387897477	-60.94880104	-0.769551079
-4.387897477	-60.94880104	-0.920818754
-4.387897477	-60.94880104	-0.958607315
-4.394060271	-60.94242199	-0.327902142
-4.394060271	-60.94242199	-0.721246399
-4.394060271	-60.94242199	-0.522878745
-4.394060271	-60.94242199	-1
-4.40093318	-60.93637596	-0.769551079
-4.40093318	-60.93637596	-0.508638306
-4.40093318	-60.93637596	-0.744727495
-4.40093318	-60.93637596	-0.853871964
-4.407943301	-60.930502	-0.508638306
-4.407943301	-60.930502	-0.744727495
-4.407943301	-60.930502	-1.301029996
-4.407943301	-60.930502	-1.15490196
-4.4149543	-60.9247959	-0.768583451
-8.069839341	-63.48991629	-0.766281135
-8.069811938	-63.480955	-0.863303076
-8.070048156	-63.47175373	-0.861155962
-8.069889454	-63.46269557	-0.797241003
-8.069940631	-63.45343703	-0.425897732
-8.079034841	-63.48993986	-0.97444246
-8.079026072	-63.48072664	-1.002653656
-8.079053744	-63.47163365	-0.920484921
-8.07873974	-63.46269105	-0.861780603
-8.078935904	-63.45361287	-0.298749205
-8.088172427	-63.48978547	-0.695438468
-8.087665175	-63.48068127	-0.644912614
-8.087519315	-63.47177679	-0.944587725
-8.087762113	-63.4623382	-0.715220716
-8.087877793	-63.45358032	-0.556270029
-8.096919928	-63.48981034	-1.01425469
-8.097241529	-63.48103316	-0.902841155
-8.096961955	-63.47189499	-0.402416455
-8.097056943	-63.46286935	-0.7041151
-8.097085221	-63.45386173	-0.546907116
-8.105883431	-63.48969429	-0.707547225
-8.106245373	-63.48087913	-0.790695943
-8.10632585	-63.47158429	-1.078354074
-8.106324422	-63.46277408	-0.998839116
-8.106176692	-63.45395878	-0.302229061
-8.11505222	-63.48975763	-0.766941559
-8.115516424	-63.48070305	-0.696768485
-8.115172305	-63.471546	-0.760807794
-8.115355542	-63.4625057	-0.605708507
-8.115072752	-63.45313247	-0.688235974
3.40499453	-61.44649524	-0.460923901
3.40501682	-61.45548537	-0.189095719
3.40502314	-61.46449545	-0.031050319
3.40503298	-61.47349468	-0.031517051
3.40503298	-61.47349468	0.100715087
3.40506416	-61.48249444	0.23299611
3.39596254	-61.44651159	0.022840611
3.39597332	-61.45550804	-0.168770306
3.39599062	-61.46450974	-0.120330794
3.39600005	-61.47350232	-0.209011525
3.39600005	-61.47350232	-0.085128182
3.39600823	-61.48250366	0.20871002
3.38690822	-61.44652586	-0.425968732
3.38693469	-61.45552275	-0.14327111
3.38695014	-61.46452266	-0.341035157
3.38695356	-61.47351777	-0.135488919
3.38696623	-61.48252064	-0.283996656
3.37787767	-61.4465415	-0.540607512
3.37787767	-61.4465415	-0.369572125
3.37788774	-61.45553905	-0.411168274
3.3779008	-61.4645378	-0.163043263
3.37792137	-61.47353199	0.202488317
